time,id,data,label,type
1536574297.758371,417,71749314084864,0,Normal
1536575177.458949,455,549739036735,1,Fuzzing
1536575227.47772,419,9223372036854775808,1,DoS
1536574859.329825,201,9236267166368534563,0,Normal
1536575342.515484,201,9515638750256893952,1,Replay
1536575283.055468,452,27797389116964864,1,Fuzzing
1536574437.261666,451,472040777243951106,0,Normal
1536574538.042337,1011,211243857098920,0,Normal
1536574521.447218,532,6598713764917,0,Normal
1536575199.227713,389,6170,1,Fuzzing
1536574952.220657,419,9223372036854775808,1,DoS
1536573986.558262,1267,3314649325744685056,0,Normal
1536575115.462035,249,141018963332038656,1,Fuzzing
1536574730.452292,201,9233908687100186629,0,Normal
1536574301.848361,485,6701216676622369341,0,Normal
1536574498.573891,1105,0,0,Normal
1536575162.489252,456,287948901175016449,1,Fuzzing
1536575053.753665,389,7139,1,DoS
1508687529.141596,535,18035323898476288,1,Replay
1536574939.421927,500,0,1,DoS
1536574471.83994,500,0,0,Normal
1536574520.598864,249,95138542128201728,0,Normal
1536574800.403339,201,9515326488954605568,0,Normal
1536574171.368196,201,9232297929039941641,0,Normal
1536574894.619958,209,0,0,Normal
1536574048.669564,1105,0,0,Normal
1508687512.078367,390,13489040365985514,1,Fuzzing
1536574363.024215,840,18404887323,0,Normal
1536575029.965145,844,17404442235017035776,1,Fuzzing
1536574350.886979,866,0,0,Normal
1536574710.117634,197,15048455261645305022,0,Normal
1536574493.366871,193,6034591680089937770,0,Normal
1536574327.057859,201,9233366641339797520,0,Normal
1536575330.513227,456,14123006960751950846,1,Fuzzing
1536574673.341351,451,486114706467071235,0,Normal
1536574965.357147,201,9515347379675533312,1,Replay
1536575225.277669,419,9223372036854775808,1,Fuzzing
1536575083.700122,453,3171145475510240766,1,DoS
1536575162.352151,451,492870213282309379,1,Fuzzing
1536575064.15003,479,9302185030333759488,1,Replay
1536573999.366898,241,30790624739328,0,Normal
1536574799.382365,241,24412598304768,0,Normal
1536574654.86436,417,71749314084864,0,Normal
1536574783.670151,485,6634687632787898891,0,Normal
1536574916.586623,481,136416,0,Normal
1508687492.196431,144,0,1,Replay
1536574929.098305,193,114160050361582205,0,Normal
1536575258.201547,211,3219169935011942400,1,Fuzzing
1536574721.241801,453,3159886304635584512,0,Normal
1536574592.233387,456,287948901175016449,0,Normal
1536574282.201019,810,795549177280907493,0,Normal
1536575040.650143,723,217580156997337088,1,Fuzzing
1536574366.734256,211,3171435737203675136,0,Normal
1536575000.922797,419,9223372036854775808,1,Fuzzing
1536574668.092416,562,0,0,Normal
1536575239.831175,241,57178903805952,1,DoS
1536574165.313039,508,208861339026719093,0,Normal
1536574610.893934,1105,0,0,Normal
1536575267.707752,311,1946013050100393992,1,Fuzzing
1508687547.881021,502,2170875914651500542,1,Fuzzing
1536574986.907595,211,3278607366211244072,1,Replay
1536574506.753496,241,43984764272640,0,Normal
1536574959.04721,209,54044294989806848,1,Fuzzing
1536575104.371626,456,287948901175016449,1,Fuzzing
1536574183.193769,249,68116944363978752,0,Normal
1536575042.776701,562,0,1,DoS
1536574871.000876,197,2588581517521569723,0,Normal
1536574070.765985,193,3698907844287142806,0,Normal
1536575099.310716,249,0,1,Fuzzing
1536574488.96731,197,1215788742953991949,0,Normal
1536574498.588569,452,5360059665818322430,0,Normal
1536574658.929902,389,6157,0,Normal
1536575290.982023,969,506092008125759488,1,Fuzzing
1536574781.568209,451,475418502734282754,0,Normal
1536575153.179534,209,18014948248583936,1,DoS
1536574601.875028,211,3169281849994252289,0,Normal
1536573967.171188,455,63,0,Normal
1536574359.703218,389,7155,0,Normal
1508687351.732132,144,0,0,Normal
1536575239.796781,761,23363578547404813,1,DoS
1536574337.846364,249,95138542128201728,0,Normal
1536574535.531993,313,0,0,Normal
1508687439.1857,666,3755496348651228076,0,Normal
1536575040.897311,417,72299288002560,1,Fuzzing
1536574447.447824,1105,0,0,Normal
1508687363.343591,848,14345026868738626693,0,Normal
1536575050.603535,197,12876777246327086155,1,Fuzzing
1536574684.23911,455,1099461296191,0,Normal
1536575221.701365,417,71745019124736,1,Fuzzing
1536575276.744832,456,9511320942324628479,1,Replay
1508687400.51189,502,2170878212455137278,0,Normal
1536575189.900492,866,0,1,Fuzzing
1536575300.755994,453,3172552871868039168,1,Replay
1536575086.922178,455,824600166463,1,DoS
1508687528.707695,198,9009313540439850183,1,Fuzzing
1536573997.866814,249,0,0,Normal
1536575224.395751,313,0,1,Fuzzing
1536574061.119193,562,0,0,Normal
1536574248.40799,209,0,0,Normal
1508687305.736464,502,2170878186685333502,0,Normal
1536574725.391169,451,474855539897008129,0,Normal
1536575241.825538,197,2357185296860677936,1,Fuzzing
1536574539.42144,241,57178903805952,0,Normal
1536574523.916147,209,0,0,Normal
1536574760.374012,1105,0,0,Normal
1536574351.583608,209,36029621619195392,0,Normal
1536574404.499417,485,6629370325903606025,0,Normal
1536573995.334012,985,513,0,Normal
1536575177.061003,564,0,1,Fuzzing
1536575057.876662,1105,0,1,Fuzzing
1536574206.543297,201,9234037330581393419,0,Normal
1536575075.641759,1105,0,1,Fuzzing
1536574859.131457,209,54044294989806848,0,Normal
1536575111.625379,451,470914830090371072,1,DoS
1536575322.313487,455,63,1,DoS
1508687531.150341,394,3864124243168198656,1,Fuzzing
1536574865.281542,456,9511320942324628479,0,Normal
1536574466.563347,647,8519680,0,Normal
1536574953.647127,193,3481759072675807135,1,Replay
1536575145.4013,452,5360059674408257022,1,Replay
1536575109.306816,298,67677633634119856,1,Replay
1536574014.420119,532,4399153694762,0,Normal
1536574899.732713,1105,0,0,Normal
1536574850.93218,456,14123006960751950846,0,Normal
1536575090.48266,969,506092008125759488,1,Replay
1536575231.926441,211,3164341731130871809,1,Fuzzing
1536574534.487954,451,495403556794280705,0,Normal
1536574455.507415,481,69872,0,Normal
1536575021.162795,485,6629298788877992372,1,DoS
1536574456.519015,389,6183,0,Normal
1536575044.072193,417,71749314084864,1,DoS
1536574774.428796,241,68440308056064,0,Normal
1536575087.599269,453,3170582516966884862,1,DoS
1536574222.119937,455,63,0,Normal
1508687541.098718,850,1543503872,1,Fuzzing
1536575196.708488,528,33554943,1,DoS
1536575112.849963,451,471196309363097603,1,DoS
1536574185.493275,1912,53876069761024,0,Normal
1508687532.690175,394,3855118418302992384,1,Fuzzing
1536575232.063442,249,141018963332038656,1,DoS
1508687491.758055,852,0,1,Fuzzing
1536574992.865498,193,5785410533486719713,1,Replay
1508687334.187449,1362,4,0,Normal
1536574141.48271,193,12951517226766962168,0,Normal
1536575121.10203,485,6629893830910935305,1,DoS
1536574243.00932,452,7882075109287003133,0,Normal
1536574793.347982,1001,147132694693095,0,Normal
1508687541.22846,695,3774873089,1,Replay
1536575089.676607,241,68427423154176,1,Fuzzing
1536575049.293655,241,138899246546944,1,Replay
1536575287.646708,866,0,1,Fuzzing
1508687337.578594,390,10133359337154794,0,Normal
1536573970.056439,647,8519680,0,Normal
1508687542.91241,198,9012969880458671192,1,Fuzzing
1536574744.785694,497,12540836112500785266,0,Normal
1536574995.489246,0,0,1,DoS
1536575200.150466,211,3235347050044329988,1,DoS
1536575058.173082,197,4872070012770995472,1,Replay
1536574913.869754,249,95138542128201728,0,Normal
1536574102.955709,417,71745019522560,0,Normal
1536574127.483067,485,6700740725442609829,0,Normal
1536575129.377332,485,6701042197485061077,1,Replay
1536575249.527453,489,5747719084816142336,1,Fuzzing
1536575107.471117,389,7164,1,DoS
1536574406.221155,209,36029621619195392,0,Normal
1536574207.119649,193,12826503137989367290,0,Normal
1508687414.680665,1397,16404,0,Normal
1508687338.488164,1362,4,0,Normal
1536574940.568527,528,67109374,1,DoS
1508687536.178317,578,1099243061261,1,DoS
1536574861.962045,562,0,0,Normal
1508687285.77045,144,33554432,0,Normal
1536574472.754618,241,81720346935296,0,Normal
1536574290.136113,197,1370697438357844629,0,Normal
1536575042.101644,1005,255,1,Replay
1536575054.29092,1105,0,1,Replay
1536574945.737719,209,0,1,Fuzzing
1536574343.810016,452,7882075319740400637,0,Normal
1536575266.594996,209,54044294989806848,1,Replay
1536575070.34371,842,27,1,DoS
1536574664.301317,249,0,0,Normal
1536574046.638501,311,504860701725698056,0,Normal
1536574534.023995,211,3214598222051807233,0,Normal
1508687431.475184,390,14197137400541354,0,Normal
1536574626.132091,499,15360,0,Normal
1536575070.466731,969,506092008125759488,1,Fuzzing
1536575339.730034,452,7882075109287003133,1,Fuzzing
1508687508.308693,394,4674805436254519296,1,Fuzzing
1536574968.40724,209,54044294989806848,1,Fuzzing
1536574657.114522,417,71749314084864,0,Normal
1536574268.058351,417,71749314084864,0,Normal
1536574186.222348,311,648976864740976648,0,Normal
1508687549.055929,416,240,1,Fuzzing
1508687480.337235,502,2170878195275268094,1,Fuzzing
1536574657.192996,532,4399153694762,0,Normal
1536574775.303163,211,3168094351431634944,0,Normal
1536575278.029178,452,7882075156531643389,1,Fuzzing
1536574008.999097,209,36029621619195392,0,Normal
1536574122.594818,485,6701354115223519909,0,Normal
1536574159.680662,249,141018963332038656,0,Normal
1536574557.174451,197,2433425917404116235,0,Normal
1536574923.170301,499,15360,0,Normal
1536574362.123831,562,0,0,Normal
1536575148.749037,193,6968624459891889116,1,Fuzzing
1536575038.272836,481,7360,1,Fuzzing
1536575270.499619,1928,0,1,DoS
1536575016.315641,489,3377759850070016,1,Fuzzing
1536575125.111885,489,6755459571253248,1,Fuzzing
1536575157.01126,201,9236671759569129482,1,Fuzzing
1536574625.045479,1011,211243860244601,0,Normal
1536575296.169687,241,37447824048128,1,Replay
1536575035.113776,197,11590105563560244788,1,DoS
1536574974.548345,840,27,1,Fuzzing
1536575308.454824,419,9223372036854775808,1,DoS
1536574348.206806,309,144126366148858396,0,Normal
1536575168.751708,451,479640683218471171,1,DoS
1536575049.013495,209,0,1,Replay
1536575010.955894,489,7881359745744896,1,Fuzzing
1536575302.095118,352,767921008131,1,DoS
1536574986.900402,707,540157644313263872,1,Fuzzing
1536575123.262363,528,0,1,Replay
1536574889.980335,201,9230916942116687875,0,Normal
1536575320.804578,417,71744918454272,1,Replay
1536575013.20428,417,71745237240064,1,Replay
1536575088.362292,455,824600166463,1,Replay
1536575057.003508,209,54044294989806848,1,Fuzzing
1508687349.683259,1638,872415232,0,Normal
1536575330.627135,241,44014829043712,1,Fuzzing
1536574012.149347,456,4899634923897306112,0,Normal
1536574861.671616,455,1099461296191,0,Normal
1536575319.393938,481,136416,1,Fuzzing
1536574603.186529,241,81660217393152,0,Normal
1508687481.945928,302,14303435163982364416,1,Replay
1536574477.889567,844,16244202385307992080,0,Normal
1536574955.270017,564,0,1,Replay
1536574566.089468,500,0,0,Normal
1536574948.650536,977,76279718689910335,1,DoS
1508687334.738923,1513,15762598697369602,0,Normal
1536575162.74952,456,9511320942324628479,1,DoS
1536574967.066652,197,15049684818449821772,1,DoS
1536573971.180825,209,0,0,Normal
1536575137.990873,840,27078838555,1,DoS
1536575089.660573,249,0,1,Fuzzing
1536574932.707953,193,15036862823859863222,1,Fuzzing
1536574577.177259,1105,0,0,Normal
1536574111.584528,209,18014948248583936,0,Normal
1536575339.772128,209,18014948248583936,1,Fuzzing
1536574750.556731,456,4899634923897306112,0,Normal
1536575185.223106,241,94867241828352,1,Fuzzing
1536574650.631246,562,0,0,Normal
1536574780.743258,452,27797363347161088,0,Normal
1536574047.891191,211,3178265933969887232,0,Normal
1536575298.224366,489,1125960038612992,1,Fuzzing
1536575205.001671,451,471196309365194753,1,DoS
1536574767.106577,840,27,0,Normal
1508687448.01649,668,3643186118838452223,0,Normal
1536574093.106748,451,481048070985875456,0,Normal
1536575074.653016,456,287948901175016449,1,Fuzzing
1536575121.333332,386,12154653543831175168,1,Fuzzing
1536574996.397281,419,9223372036854775808,1,Fuzzing
1536574958.180795,1322,39738064846141,1,DoS
1536575178.888924,489,4618441477998116864,1,Fuzzing
1536574880.418314,249,95138542128201728,0,Normal
1536574778.741258,241,43984764272640,0,Normal
1536575225.153101,500,0,1,Fuzzing
1536574881.645433,453,3172271263726961131,0,Normal
1536574568.923684,193,5981395499403629987,0,Normal
1536575244.01624,456,4899634923897306112,1,Fuzzing
1536575253.006786,562,0,1,Replay
1536574381.018377,485,6629324009026617538,0,Normal
1536574224.032123,241,108044201492480,0,Normal
1536575243.365789,197,13943388312467273467,1,Fuzzing
1536574866.693872,419,9223372036854775808,0,Normal
1536575337.531804,193,15042409585148214900,1,Replay
1536574763.0176,761,23363578547404813,0,Normal
1536574185.432234,313,0,0,Normal
1508687412.86953,1651,344944890112,0,Normal
1536574190.407504,417,71749532188672,0,Normal
1536574727.287003,389,6189,0,Normal
1536574601.999691,201,9232947713920733185,0,Normal
1536574526.735222,193,7060142761223284497,0,Normal
1536575020.026139,647,0,1,Fuzzing
1536574841.521988,197,16191581337689149945,0,Normal
1536575022.475101,456,9511320942324628479,1,DoS
1508687513.407997,0,0,1,DoS
1508687363.363641,695,3774873089,0,Normal
1536575083.762206,209,54044294989806848,1,Fuzzing
1536574134.017783,249,0,0,Normal
1536575055.050525,647,4390912,1,Fuzzing
1536575138.961792,249,95138542128201728,1,Fuzzing
1536574322.719602,241,30786329772032,0,Normal
1536574851.654342,201,9227346801454026752,0,Normal
1508687542.048047,198,9009028758338316513,1,DoS
1536574530.038243,419,9223372036854775808,0,Normal
1536575292.374366,456,4899634923897306112,1,DoS
1536575024.217663,1328,0,1,DoS
1536574756.944874,723,217580156997337088,0,Normal
1536574932.82526,309,144126366148858381,1,DoS
1536574519.590309,707,519609992488207616,0,Normal
1536574082.859249,501,17077649851816083745,0,Normal
1536575195.080919,313,0,1,DoS
1536574747.486607,489,4503659757568000,0,Normal
1536575307.679948,500,0,1,Fuzzing
1536575102.034108,386,12154653543831175168,1,Fuzzing
1536575312.680088,479,9302185030333759488,1,Replay
1536574516.123569,201,9230360588931043329,0,Normal
1536574957.445186,249,0,1,Fuzzing
1536574877.541076,489,60397191168,0,Normal
1536574969.46938,564,0,1,Fuzzing
1536575098.621886,455,1099461296191,1,Fuzzing
1536574489.796738,485,6629309990203031794,0,Normal
1536575304.165314,211,3160269127176753152,1,Replay
1536575045.224123,455,549739036735,1,Replay
1536575151.549731,211,3302901044672991237,1,DoS
1508687351.389478,394,4359541644064980992,0,Normal
1536574803.504723,249,0,0,Normal
1536574263.9091,489,4503660025282560,0,Normal
1536573971.130612,193,17296735137556147218,0,Normal
1536575150.969329,389,6170,1,Fuzzing
1536574891.506352,485,6629312051787333844,0,Normal
1536574568.515376,562,0,0,Normal
1536574746.185267,485,6629322222437663015,0,Normal
1536574553.839234,453,3201544635547976155,0,Normal
1536574579.164753,451,501314591433697794,0,Normal
1536575088.611066,1105,0,1,Replay
1536574940.695814,451,477107369775464449,1,Replay
1508687505.965442,1280,10293108774,1,Fuzzing
1508687415.754052,302,15096135806189829888,0,Normal
1536574676.208962,193,2389979795594258805,0,Normal
1536575047.898038,451,477670328318820353,1,Replay
1536574264.098057,499,12647424,0,Normal
1536574222.138442,1105,0,0,Normal
1536575204.862206,201,9235662407894831113,1,Fuzzing
1536575033.88785,311,1657782098955544584,1,Fuzzing
1508687480.791391,1397,16404,1,Fuzzing
1536574331.157366,485,6629319610946551996,0,Normal
1536575282.123763,193,9456359489280182137,1,Fuzzing
1536574342.673936,197,8224358538667785423,0,Normal
1536574762.338867,485,6632382163146768903,0,Normal
1536575028.898959,479,9302185030333759488,1,Fuzzing
1508687334.393263,532,64510,0,Normal
1536575161.078209,1417,16741697816852103369,1,Fuzzing
1536574504.197257,456,287948901175016449,0,Normal
1536575188.048616,489,4616189678184300544,1,Replay
1536575299.334302,455,1099461296191,1,Replay
1536574868.181294,249,0,0,Normal
1536574743.737393,532,2199593624607,0,Normal
1508687294.190636,302,14519605744925409024,0,Normal
1536575034.354741,456,9511320942324628479,1,Replay
1536574099.96708,211,3177401743130497024,0,Normal
1536574062.218413,489,4620693277811671040,0,Normal
1536575140.44275,485,6701337759988056758,1,Fuzzing
1536575194.402711,501,17095664250862436839,1,Fuzzing
1536574993.858029,211,3237735220337709099,1,Fuzzing
1536575217.316401,193,12901442540211473213,1,Fuzzing
1508687461.156474,502,2170878178095398910,0,Normal
1536574628.831283,389,6180,0,Normal
1508687380.895147,1362,4,0,Normal
1536575178.136867,485,6701345319281492646,1,Fuzzing
1536574418.919306,969,506092008125759488,0,Normal
1536575115.633122,485,6629926953698722119,1,Replay
1508687512.326934,144,0,1,Fuzzing
1536574883.409955,193,3509157301491937193,0,Normal
1536575342.603832,211,3166061324367106048,1,Replay
1536574424.170018,193,10407853091361117856,0,Normal
1536574402.380242,485,6629367027368722694,0,Normal
1536575172.037216,211,3149212464017641474,1,Fuzzing
1536575317.502805,201,9516075226308349953,1,Fuzzing
1536574381.311451,500,0,0,Normal
1508687508.347544,0,0,1,DoS
1536574674.769409,209,36029621619195392,0,Normal
1536575019.349548,707,530587499400058880,1,Fuzzing
1536575175.554889,1001,333707637444022284,1,Fuzzing
1536574957.571508,453,3173397309683795967,1,Fuzzing
1536575311.103563,389,7159,1,Fuzzing
1536574437.189587,197,12894057183964598821,0,Normal
1536574337.395385,201,9227651366174920704,0,Normal
1536575117.750861,389,7113,1,Fuzzing
1536574787.368309,479,9302185030333759488,0,Normal
1536575242.203536,500,0,1,Fuzzing
1536574907.222242,479,9302185030333759488,0,Normal
1536574383.277616,485,6629454026226270581,0,Normal
1508687461.386272,394,3413728547142107136,0,Normal
